tissue	neuronID	peak	stim
legs	23	1.43264045551357	kcl
legs	24	1.05492206964345	kcl
legs	25	0.714182704138701	kcl
legs	26	1.75933191078653	kcl
legs	27	1.00788221000128	kcl
legs	28	0.955155445696274	kcl
legs	29	0.566982860083285	kcl
legs	30	1.44507150198209	kcl
legs	31	1.05706300990328	kcl
legs	32	1.22159844559586	kcl
legs	33	0.671723030641271	kcl
legs	34	0.739351412708174	kcl
legs	35	0.252163476875888	kcl
legs	36	0.649050784856879	kcl
legs	37	0.610112079920927	kcl
legs	38	0.741225929456625	kcl
legs	39	0.59698958547837	kcl
legs	40	0.528196404487298	kcl
legs	41	1.01333296275709	kcl
legs	42	1.23787053671682	kcl
legs	43	1.19298322621265	kcl
legs	44	0.755788231890003	kcl
legs	45	0.708471416259696	kcl
legs	46	0.726251668255481	kcl
legs	47	1.18458031088083	kcl
legs	48	1.16721586086573	kcl
legs	49	0.692594075260208	kcl
legs	50	0.574650641906489	kcl
legs	51	0.938908486550815	kcl
legs	52	0.710192649601801	kcl
legs	53	0.565024201425867	kcl
legs	54	0.795826692154006	kcl
legs	55	1.01294750445823	kcl
legs	56	1.49483292093722	kcl
legs	57	0.836918210891972	kcl
legs	58	0.858880951033499	kcl
legs	59	0.61978732678678	kcl
legs	60	1.11493663548701	kcl
legs	61	0.554010167513499	kcl
legs	62	1.45152131065882	kcl
legs	63	0.84465	kcl
legs	64	0.804367830097642	kcl
legs	65	1.14341972129831	kcl
legs	66	0.751535096308333	kcl
legs	67	1.00629283659929	kcl
legs	68	0.464515853224083	kcl
legs	69	0.692613	kcl
legs	70	1.05024281831656	kcl
legs	71	0.589977286832633	kcl
legs	72	1.47205124879359	kcl
legs	73	1.01811900639318	kcl
legs	74	1.30268089412007	kcl
legs	75	0.758997636319303	kcl
legs	76	0.745446846751242	kcl
legs	77	0.700049144158659	kcl
legs	78	0.554226537838938	kcl
legs	79	0.653738437230681	kcl
legs	80	0.854866528105669	kcl
legs	81	0.81075731649412	kcl
legs	82	0.92434976494917	kcl
legs	83	0.653818654923939	kcl
legs	84	0.653818654923939	kcl
legs	85	0.814911430726024	kcl
legs	86	1.22285960488849	kcl
legs	87	1.06537534654467	kcl
legs	88	0.804669210955717	kcl
legs	89	0.601746362349217	kcl
legs	90	1.64056327379432	kcl
legs	91	0.893627762218236	kcl
legs	92	0.579354099765533	kcl
legs	93	1.45921470913293	kcl
legs	94	0.535601851196932	kcl
legs	95	1.57718382258198	kcl
legs	96	0.880805726389016	kcl
legs	97	0.670080288067425	kcl
legs	98	0.940902172714239	kcl
legs	99	1.83312086254326	kcl
legs	100	1.18732277346085	kcl
legs	101	1.17357847865403	kcl
legs	102	0.799127058997056	kcl
legs	103	0.926394975575715	kcl
legs	104	1.0268747420553	kcl
legs	105	0.778421656467639	kcl
legs	106	0.668851327067925	kcl
legs	107	0.778043766580931	kcl
legs	108	0.444666962060181	kcl
legs	109	0.578005956090313	kcl
legs	110	1.46129675326742	kcl
legs	111	1.28804182203349	kcl
legs	112	0.859166276332308	kcl
legs	113	2.30407885359059	kcl
legs	114	0.644733096085409	kcl
legs	115	0.675898017810974	kcl
legs	116	2.06878184766805	kcl
legs	117	0.58278823256864	kcl
legs	118	1.77847493621703	kcl
legs	119	1.67490932761114	kcl
legs	120	1.68008786045314	kcl
legs	121	1.06258045963532	kcl
legs	122	1.62956138030293	kcl
legs	123	1.24553249116316	kcl
legs	124	1.0290106965921	kcl
legs	125	0.452915306478488	kcl
legs	126	1.34226925668089	kcl
legs	127	0.82235424855914	kcl
legs	128	0.675857485988791	kcl
legs	129	0.75336264024959	kcl
legs	130	0.8663744226827	kcl
legs	131	1.6949431630972	kcl
legs	132	0.709512504834019	kcl
legs	133	0.637569395017793	kcl
legs	134	0.704294234530246	kcl
legs	135	1.42506573077932	kcl
legs	136	0.53073692181644	kcl
legs	137	0.912008936931948	kcl
legs	138	0.705167524752476	kcl
legs	139	1.96522685431505	kcl
legs	140	0.80363372714947	kcl
legs	141	1.11585900462957	kcl
legs	142	2.10064527925532	kcl
legs	143	1.02932651234173	kcl
legs	144	1.15854921417155	kcl
legs	145	0.830727703256861	kcl
legs	146	0.904647926804724	kcl
legs	147	0.328554903355931	kcl
legs	148	0.740827948505138	kcl
legs	149	0.67355009738094	kcl
legs	150	1.2080423310128	kcl
legs	151	1.09152882489223	kcl
legs	152	1.67482627100452	kcl
legs	153	0.541424003256537	kcl
legs	154	0.985279989885809	kcl
legs	155	1.24105869150586	kcl
legs	156	1.25824367212833	kcl
legs	157	0.322821656488026	kcl
legs	158	0.907044884922655	kcl
legs	159	1.06991915721566	kcl
legs	160	1.10004950103245	kcl
legs	161	1.12328073275659	kcl
legs	162	0.974599937992265	kcl
legs	163	0.711548814263459	kcl
legs	164	1.81305570903593	kcl
legs	165	0.764039678646161	kcl
legs	166	0.389642537963059	kcl
legs	167	1.09820466321244	kcl
legs	168	1.11578952333367	kcl
legs	169	0.686718543555351	kcl
legs	170	1.62247852691456	kcl
legs	171	0.619443114684783	kcl
legs	172	1.50048137959649	kcl
legs	173	0.193351467628895	kcl
legs	174	0.776044253087801	kcl
legs	175	0.980183237190363	kcl
legs	176	0.940975907702749	kcl
legs	177	0.62784169269147	kcl
legs	178	0.591605113176273	kcl
legs	179	0.645534145185262	kcl
legs	180	1.42676605136881	kcl
legs	181	0.672956227384882	kcl
legs	182	1.23706653230563	kcl
legs	183	1.03939657575494	kcl
legs	184	1.12515217603094	kcl
legs	185	1.05431818788882	kcl
legs	186	1.0063175945658	kcl
legs	187	1.08770192081586	kcl
legs	188	1.02957421875	kcl
legs	189	0.686260654391657	kcl
legs	190	0.709506	kcl
legs	191	0.795826692154006	kcl
legs	192	0.915268482490272	kcl
legs	193	0.536468479349259	kcl
legs	194	1.73040181027598	kcl
legs	195	0.526646992724992	kcl
legs	196	0.881828704231158	kcl
legs	197	0.971296160721887	kcl
legs	198	0.696023438227744	kcl
palp	1	0.517814857404614	kcl
palp	2	0.642747947275398	kcl
palp	3	0.243412771197544	kcl
palp	4	0.903769975355479	kcl
palp	5	0.569104727793275	kcl
palp	6	0.804903399658674	kcl
palp	7	0.540583569213145	kcl
palp	8	0.878353483680919	kcl
palp	9	0.476633760361718	kcl
palp	10	0.805524213914932	kcl
palp	11	0.635684783019625	kcl
palp	12	0.517242346344424	kcl
palp	13	1.02182958051774	kcl
palp	14	0.406859478054549	kcl
palp	15	0.332009557454672	kcl
palp	16	0.599146777527223	kcl
palp	17	1.65792140376531	kcl
palp	18	1.01737936567446	kcl
palp	19	0.95538003583538	kcl
palp	20	1.01341463567623	kcl
palp	21	0.994788627751261	kcl
palp	22	1.03320851786367	kcl
palp	23	0.5895435805061	kcl
palp	24	0.187770352035263	kcl
palp	25	1.0151328732932	kcl
palp	26	0.775514849569515	kcl
palp	27	1.11832925602019	kcl
palp	28	0.816659694088917	kcl
palp	29	0.910488367230221	kcl
palp	30	1.37452408258004	kcl
palp	31	0.569056176650085	kcl
palp	32	0.838169129634493	kcl
palp	33	1.00985772481864	kcl
palp	34	0.373569801982081	kcl
palp	35	0.562271173692784	kcl
palp	36	0.385406879772862	kcl
palp	37	0.540807024098636	kcl
palp	38	0.651885718308525	kcl
palp	39	0.749443126308443	kcl
palp	40	0.451069485160854	kcl
palp	41	1.10356547831723	kcl
palp	42	0.888904472910913	kcl
palp	43	0.749857641311933	kcl
palp	44	1.35817844840497	kcl
palp	45	0.668902379276115	kcl
palp	46	0.486726321688773	kcl
palp	47	1.32518620042179	kcl
palp	48	0.574556506282863	kcl
palp	49	0.864750416898277	kcl
palp	50	0.781755906967638	kcl
palp	51	0.447691248167545	kcl
palp	52	0.605503306476113	kcl
palp	53	1.02121176527676	kcl
palp	54	1.27928358329042	kcl
palp	55	1.86980513867781	kcl
palp	56	0.485942676378911	kcl
palp	57	0.634690628262827	kcl
palp	58	0.847126752244232	kcl
palp	59	0.842176237370508	kcl
palp	60	0.85928529499142	kcl
palp	61	1.50252991835365	kcl
palp	62	0.464879942456841	kcl
palp	63	0.678919345767953	kcl
palp	64	0.527520374569862	kcl
palp	65	0.880880394246137	kcl
palp	66	0.502318398474738	kcl
palp	67	1.01327109910611	kcl
palp	68	0.431776494375454	kcl
palp	69	0.736959742906615	kcl
palp	70	1.40691651040004	kcl
palp	71	0.438923149758555	kcl
palp	72	0.584048955413534	kcl
palp	73	0.46916908893324	kcl
palp	74	0.732561060711793	kcl
palp	75	1.11128777923784	kcl
palp	76	0.745830335934849	kcl
palp	77	0.728134194700183	kcl
palp	78	0.796102106566927	kcl
palp	79	0.404554831835257	kcl
palp	80	0.855890977828205	kcl
palp	81	0.662145789586457	kcl
palp	82	0.960598418226989	kcl
palp	83	1.19822294548993	kcl
palp	84	0.589037848460587	kcl
palp	85	0.8396564758199	kcl
palp	86	0.332898882987778	kcl
palp	87	1.48728769651876	kcl
palp	88	0.611498396350344	kcl
palp	89	0.450301963098688	kcl
palp	90	0.927785415421398	kcl
palp	91	0.803451709373952	kcl
palp	92	0.8122939453125	kcl
palp	93	0.541448403567379	kcl
palp	94	0.890455181140117	kcl
palp	95	0.779876885307594	kcl
palp	96	0.516246508344107	kcl
palp	97	0.954324551118412	kcl
palp	98	0.576174485026831	kcl
palp	99	0.924412917870409	kcl
palp	100	1.28335118230572	kcl
palp	101	0.85972157564906	kcl
palp	102	1.0795930875113	kcl
palp	103	0.671000604298493	kcl
palp	104	1.11660328203225	kcl
palp	105	0.892923411935363	kcl
palp	106	0.901098439380014	kcl
palp	107	0.611395855730749	kcl
palp	108	0.541545302510624	kcl
palp	109	0.766430146477735	kcl
palp	110	0.649042212321258	kcl
palp	111	1.15807884362681	kcl
palp	112	0.493376177873666	kcl
palp	113	0.573594136363636	kcl
palp	114	1.24323591478212	kcl
palp	115	0.563541117733227	kcl
palp	116	0.856434818572847	kcl
palp	117	0.602714786008841	kcl
palp	118	0.32684595408786	kcl
palp	119	1.59241791044776	kcl
palp	120	1.01676266999985	kcl
palp	121	0.701111155520788	kcl
palp	122	0.768187828306911	kcl
palp	123	0.481758854559156	kcl
palp	124	0.833006459776239	kcl
palp	125	0.852885663629811	kcl
palp	126	1.4934114315139	kcl
palp	127	0.362424747819393	kcl
palp	128	0.655535743441555	kcl
palp	129	0.489922294056188	kcl
palp	130	1.33095560347603	kcl
palp	131	1.07761614845088	kcl
palp	132	1.12221488473609	kcl
palp	133	0.942623250779523	kcl
palp	134	0.665359013755569	kcl
palp	135	1.26728404268821	kcl
palp	136	0.684306469177557	kcl
palp	137	0.472537396121883	kcl
palp	138	0.51076218942649	kcl
palp	139	0.894729269958408	kcl
palp	140	0.76760492040521	kcl
palp	141	0.470632026572053	kcl
palp	142	1.31085470520411	kcl
palp	143	0.857196569920844	kcl
palp	144	0.940763641709946	kcl
palp	145	1.47103781297905	kcl
palp	146	0.552974306718102	kcl
palp	147	0.470668672209138	kcl
palp	148	1.0696820083682	kcl
palp	149	0.672914834331383	kcl
palp	150	0.674221213678348	kcl
palp	151	0.825258206071487	kcl
palp	152	0.517070789192911	kcl
palp	153	1.13039746810007	kcl
palp	154	0.46991965093528	kcl
palp	155	1.42966152463681	kcl
palp	156	1.38733016235438	kcl
palp	157	1.49146105452015	kcl
palp	158	0.486147221741388	kcl
palp	159	1.04030270568741	kcl
palp	160	0.689385781243602	kcl
palp	161	0.553731785124727	kcl
palp	162	1.09776601751072	kcl
palp	163	0.976057315969183	kcl
palp	164	0.399831302172173	kcl
palp	165	0.48807891845952	kcl
palp	166	1.32316495804846	kcl
palp	167	0.816857907806922	kcl
palp	168	1.52131154233307	kcl
palp	169	1.01436846033803	kcl
palp	170	0.877266913927612	kcl
palp	171	0.848624152900282	kcl
palp	172	0.29500558901427	kcl
palp	173	0.631975409013558	kcl
palp	174	1.07020212608943	kcl
palp	175	1.3057826059621	kcl
palp	176	0.519138109207399	kcl
palp	177	1.16441045221789	kcl
palp	178	0.864028034792709	kcl
palp	179	0.846811955442815	kcl
palp	180	0.971877544028215	kcl
palp	181	1.28754730576215	kcl
palp	182	0.885964699007862	kcl
palp	183	1.20972590088703	kcl
palp	184	0.56267615658363	kcl
palp	185	1.25612873134328	kcl
palp	186	0.901098439380014	kcl
palp	187	0.867281235449325	kcl
palp	188	0.886021667890364	kcl
palp	189	1.12979309963508	kcl
palp	190	0.810357462893014	kcl
palp	191	0.951630767023381	kcl
palp	192	0.537897010645871	kcl
palp	193	0.581127762103097	kcl
palp	194	0.75089254376476	kcl
palp	195	1.00060071861666	kcl
palp	196	0.503363621499337	kcl
palp	197	0.768643386999749	kcl
palp	198	0.870828921282699	kcl
palp	199	1.47401647785788	kcl
palp	200	0.286202621353149	kcl
palp	201	0.974758134328825	kcl
palp	202	0.513792575792094	kcl
palp	203	0.384377271107944	kcl
palp	204	1.0153865869544	kcl
palp	205	0.664564041416688	kcl
palp	206	0.897535232034766	kcl
palp	207	0.55451089394572906	kcl
palp	208	1.24032476723587	kcl
palp	209	0.704851570722287	kcl
palp	210	0.634631548342135	kcl
palp	211	0.493157264855687	kcl
palp	212	0.839046407158285	kcl
palp	213	0.650338971076503	kcl
palp	214	0.881072699714851	kcl
palp	215	0.553161851763597	kcl
palp	216	0.578694690773514	kcl
palp	217	1.35152376164075	kcl
palp	218	0.95910621761658	kcl
prob	1	0.555872259294566	kcl
prob	2	1.04676607447795	kcl
prob	3	1.43575642620232	kcl
prob	4	0.505621613966201	kcl
prob	5	0.583074124691515	kcl
prob	6	0.996613650475628	kcl
prob	7	0.742234197303485	kcl
prob	8	0.671400912217292	kcl
prob	9	0.441779818123143	kcl
prob	10	0.571760231475687	kcl
prob	11	0.633147488216501	kcl
prob	12	0.539997019970809	kcl
prob	13	0.461171349666314	kcl
prob	14	1.46164480519947	kcl
prob	15	0.523319641275511	kcl
prob	16	1.12032758976475	kcl
prob	17	0.977605107565598	kcl
prob	18	0.605353174373502	kcl
prob	19	0.86855082057431	kcl
prob	20	0.696378858984057	kcl
prob	21	0.440320438442591	kcl
prob	22	0.905573125053205	kcl
prob	23	1.49699334622145	kcl
prob	24	0.882998661520676	kcl
prob	25	0.547950056846533	kcl
prob	26	0.339670046205726	kcl
prob	27	0.668124820453893	kcl
prob	28	1.58807609525345	kcl
prob	29	1.4301326566558	kcl
prob	30	1.34103125887749	kcl
prob	31	0.773120775320683	kcl
prob	32	1.26227543229284	kcl
prob	33	0.767311717819035	kcl
prob	34	0.517014928906193	kcl
prob	35	0.824143528584218	kcl
prob	36	1.66490894809661	kcl
prob	37	0.602787313501867	kcl
prob	38	1.22001075052748	kcl
prob	39	1.14471688363799	kcl
prob	40	1.22129575362159	kcl
prob	41	0.459631012055033	kcl
prob	42	1.03042892432068	kcl
prob	43	0.310892664966379	kcl
prob	44	0.637578083959024	kcl
prob	45	0.80332797006392	kcl
prob	46	0.880343647630751	kcl
prob	47	0.505103947601527	kcl
prob	48	1.22291662831252	kcl
prob	49	0.531984644595215	kcl
prob	50	0.77173791137043	kcl
prob	51	0.377263371172922	kcl
prob	52	1.20441305733779	kcl
prob	53	0.49496641441496	kcl
prob	54	0.821130730400167	kcl
prob	55	1.8276415517653	kcl
prob	56	0.552014234875445	kcl
prob	57	0.67651139590208	kcl
prob	58	0.877594945105573	kcl
prob	59	0.976748603977991	kcl
prob	60	0.995431730451086	kcl
prob	61	0.768583290702136	kcl
prob	62	0.490949472504351	kcl
prob	63	0.503859649122807	kcl
prob	64	1.42277984021807	kcl
prob	65	1.35201784462369	kcl
prob	66	0.686645955170116	kcl
prob	67	0.71319557835276	kcl
prob	68	1.32551624504575	kcl
prob	69	1.06144738913671	kcl
prob	70	0.625904541667281	kcl
prob	71	0.446853008878659	kcl
prob	72	1.45326565091211	kcl
prob	73	0.608784984347325	kcl
prob	74	0.433084253651585	kcl
prob	75	0.759993254488435	kcl
prob	76	0.948837393906046	kcl
prob	77	0.80326935522716	kcl
prob	78	0.463696181474138	kcl
prob	79	0.862057969955225	kcl
prob	80	0.926007342657529	kcl
prob	81	0.541399624590601	kcl
prob	82	1.19422592624939	kcl
prob	83	0.889299825334222	kcl
prob	84	0.989448419908621	kcl
prob	85	0.609073149428634	kcl
prob	86	1.7063593629699	kcl
prob	87	1.38149774414879	kcl
prob	88	1.20559476439791	kcl
prob	89	0.654354748106703	kcl
prob	90	0.489566092808519	kcl
prob	91	0.654059034760127	kcl
prob	92	1.1193273306629	kcl
prob	93	0.612139687774242	kcl
prob	94	0.883528752134099	kcl
prob	95	0.544095038620222	kcl
prob	96	1.0631652138839	kcl
prob	97	1.19185839575379	kcl
prob	98	0.698370798982235	kcl
prob	99	0.952513368904225	kcl
prob	100	0.662265660381088	kcl
prob	101	1.42087954375467	kcl
prob	102	0.416950314154555	kcl
prob	103	1.39299570979402	kcl
prob	104	1.01238989637306	kcl
prob	105	0.429628449210292	kcl
prob	106	0.266544041743098	kcl
prob	107	0.458688225767968	kcl
prob	108	0.849599779751224	kcl
prob	109	1.54147143183722	kcl
prob	110	0.522627841690157	kcl
prob	111	0.620692814426814	kcl
prob	112	0.627910172734103	kcl
prob	113	0.757159588443526	kcl
prob	114	0.442217637374465	kcl
prob	115	0.714262741954872	kcl
prob	116	0.427679712665802	kcl
prob	117	0.492952592497199	kcl
prob	118	0.401090938347425	kcl
prob	119	0.672167337622409	kcl
prob	120	0.62233193656213	kcl
prob	121	0.707586340909091	kcl
prob	122	0.96327587890625	kcl
prob	123	0.9438032344628	kcl
prob	124	0.828100055586437	kcl
prob	125	1.01966177898727	kcl
prob	126	1.65189505023892	kcl
prob	127	0.453492186476141	kcl
prob	128	0.557502163752813	kcl
prob	129	1.45052912621359	kcl
prob	130	0.675157713300776	kcl
prob	131	0.633030315256526	kcl
prob	132	0.487620241077803	kcl
prob	133	0.873852331606218	kcl
prob	134	1.18239252336449	kcl
prob	135	0.941400984722342	kcl
prob	136	0.879807257579855	kcl
prob	137	0.478634571466961	kcl
prob	138	1.41247400408967	kcl
prob	139	1.42831955250005	kcl
prob	140	0.523767875769402	kcl
prob	141	1.07921370060422	kcl
prob	142	1.11501118141655	kcl
prob	143	0.514110056053715	kcl
prob	144	0.62333435707284	kcl
prob	145	0.452812124810343	kcl
prob	146	1.52374816771466	kcl
prob	147	0.715283707850955	kcl
prob	148	0.661141847681174	kcl
prob	149	0.741944209046998	kcl
prob	150	1.07424485326325	kcl
prob	151	1.34911795063575	kcl
prob	152	0.604828784831945	kcl
prob	153	0.510159164045373	kcl
prob	154	1.48828410033167	kcl
prob	155	0.627217349857007	kcl
prob	156	0.694147947064812	kcl
prob	157	0.582700007401669	kcl
prob	158	0.616762671241581	kcl
prob	159	1.32729336451217	kcl
prob	160	0.551972541669699	kcl
prob	161	1.40073797678275	kcl
prob	162	0.52221619896153	kcl
prob	163	0.556410483835639	kcl
prob	164	0.155599993060857	kcl
prob	165	0.675831483887937	kcl
prob	166	0.659413919058854	kcl
prob	167	0.903235813922572	kcl
prob	168	1.17979061589471	kcl
prob	169	0.502300724478694	kcl
prob	170	0.634744064733956	kcl
prob	171	0.737141660851361	kcl
prob	172	0.920946262744157	kcl
prob	173	0.727225359709251	kcl
prob	174	1.02312302839117	kcl
prob	175	0.532387386666734	kcl
prob	176	0.857411388773135	kcl
prob	177	0.813331743762798	kcl
prob	178	0.607601556719125	kcl
prob	179	0.84042501443545	kcl
prob	180	1.11406729758149	kcl
prob	181	0.532078108046344	kcl
prob	182	0.931877898551366	kcl
prob	183	0.78065848731795	kcl
prob	184	0.638716039603961	kcl
prob	185	0.658388428266888	kcl
prob	186	1.40369957367795	kcl
prob	187	0.828356931856718	kcl
prob	188	1.16894240558629	kcl
prob	189	0.997777430621682	kcl
prob	190	0.587655840398476	kcl
prob	191	0.521825030120505	kcl
prob	192	0.923521266531689	kcl
